0,-20.0,15.0279700756
1,-21.0,32.1558160782
2,-21.0,47.7246479988
3,-20.0,68.0411720276
4,-21.0,85.1131021976
5,-21.0,102.058069229
6,-21.0,116.914101124
7,-18.0,136.39527607
8,-20.0,152.006873131
9,-21.0,164.800464153
10,-20.0,184.029458284
11,-20.0,196.632388115
12,-21.0,206.760483265
13,-21.0,216.108504295
14,-21.0,224.06659627
15,-21.0,231.952982187
16,-20.0,240.102900982
17,-21.0,248.325804949
18,-21.0,256.637145758
19,-21.0,263.051683903
20,-21.0,270.66139102
21,-19.0,282.338957071
22,-21.0,289.169078112
23,-21.0,297.072612047
24,-21.0,307.133369207
25,-19.0,318.420754194
26,-20.0,335.423960209
27,-20.0,355.60487628
28,-21.0,372.728404284
29,-21.0,389.615700245
30,-21.0,410.747633219
31,-21.0,426.828593016
32,-20.0,446.680516005
33,-20.0,467.361929178
34,-21.0,484.460153103
35,-21.0,502.070338011
36,-19.0,517.922156096
37,-21.0,532.707012177
38,-21.0,547.891947985
39,-20.0,571.081830978
40,-20.0,586.342361927
41,-21.0,603.933083057
42,-21.0,618.25970602
43,-21.0,636.876680851
44,-21.0,650.715680838
45,-21.0,664.064935923
46,-20.0,681.990702868
47,-21.0,695.671994686
48,-20.0,710.715811729
49,-21.0,724.328939676
50,-21.0,737.063500643
51,-20.0,746.938471794
52,-21.0,765.519927979
53,-21.0,780.53804493
54,-19.0,797.49768877
55,-20.0,815.310078621
56,-19.0,832.654448509
57,-20.0,850.988222599
58,-20.0,868.43873167
59,-21.0,884.81814456
60,-19.0,900.008553743
61,-20.0,920.387743711
62,-21.0,936.294502735
63,-20.0,952.366375685
64,-20.0,974.135437727
65,-20.0,993.44546771
66,-20.0,1007.86389661
67,-20.0,1025.65336061
68,-20.0,1044.24754858
69,-21.0,1065.16833472
70,-20.0,1084.40980363
71,-21.0,1099.36745477
72,-20.0,1114.21246171
73,-19.0,1129.57557368
74,-21.0,1143.56127357
75,-19.0,1164.4128356
76,-21.0,1177.61228967
77,-20.0,1191.33797765
78,-19.0,1202.19807053
79,-20.0,1211.04612231
80,-20.0,1220.40356731
81,-21.0,1228.36453032
82,-21.0,1236.53899145
83,-21.0,1246.94955444
84,-21.0,1255.22768044
85,-21.0,1269.04975867
86,-21.0,1285.36377263
